,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
205,2011-05-23 09:17:49,1306160269.0,aes,178.11,13.02,63.56783919597989,1317.369995,27.91863142209755,35.64920777388234
206,2005-09-23 17:26:49,1127514409.0,aet,0.17,82.71,0.0,1215.290039,0.0,0.0
207,2006-01-11 03:31:09,1136971869.0,aet,0.172,92.65,12.017893845967855,1294.180054,6.49145574046789,5.526438105499965
208,2007-01-25 23:46:33,1169790393.0,aet,0.253,41.1,-50.308306129851275,1423.900024,17.165448436626253,-67.47375456647752
209,2005-04-08 02:12:37,1112944357.0,aet,0.177,76.32,-7.725788900979326,1181.199951,-2.805098939842452,-4.920689961136874
210,2008-02-22 22:13:00,1203739980.0,aet,0.31,50.13,-39.39064200217627,1353.109985,11.34049828248449,-50.73114028466076
211,2007-02-20 08:05:18,1171980318.0,aet,0.253,45.61,-44.85551928424616,1459.680054,20.10960405806469,-64.96512334231085
212,2004-11-30 04:45:36,1101811536.0,aet,0.178,118.21,42.921049449885146,1173.819946,-3.412361795882366,46.333411245767515
213,2013-06-05 05:12:09,1370427129.0,aet,63.37,59.36,-28.231169145206138,1608.900024,32.38815199406074,-60.61932113926688
214,2004-08-03 20:44:23,1091583863.0,aet,0.193,86.6,4.7031797847902315,1099.689941,-9.512140665212833,14.215320450003064
215,2008-01-23 22:12:23,1201147943.0,aet,0.31,54.11,-34.57864828920324,1338.599976,10.146543873713096,-44.72519216291633
216,2005-02-04 06:20:07,1107519607.0,aet,0.178,130.85,58.203361141337204,1203.030029,-1.0088135018442266,59.21217464318143
217,2012-12-19 21:05:07,1355972707.0,aet,43.0,46.0,-44.38399226212066,1435.810059,18.145464286159587,-62.529456548280244
218,2005-03-17 18:20:48,1111105248.0,afl,0.189,38.22,0.0,1190.209961,0.0,0.0
219,2005-04-06 19:09:19,1112832559.0,afl,0.189,37.0,-3.1920460491889036,1184.069946,-0.5158766269138919,-2.6761694222750116
220,2009-01-29 12:02:15,1233252135.0,afl,0.241,25.06,-34.43223443223443,845.1400150000001,-28.99235910528562,-5.439875326948812
221,2007-02-20 18:32:53,1172017973.0,afl,0.171,48.45,26.766091051805347,1459.680054,22.64055098090377,4.125540070901575
222,2012-07-17 03:10:14,1342512614.0,afl,30.49,43.2,13.029827315541612,1363.670044,14.573906174861861,-1.5440788593202495
223,2008-01-23 12:52:38,1201114358.0,afl,0.172,61.31,60.41339612768185,1338.599976,12.467549412485546,47.9458467151963
224,2005-01-25 00:35:34,1106634934.0,afl,0.189,39.58,3.558346415489271,1168.410034,-1.8316034745402392,5.38994989002951
225,2013-05-07 11:42:45,1367944965.0,afl,27.57,55.61,45.49973835688122,1625.959961,36.61118746089876,8.888550895982455
226,2003-10-03 17:29:50,1065220190.0,afl,0.173,33.43,-12.532705389848244,1029.849976,-13.473251800486322,0.9405464106380776
227,2011-12-30 09:10:57,1325257857.0,afl,33.03,43.27,13.212977498691798,1257.599976,5.662027474831389,7.550950023860409
228,2006-02-02 01:16:50,1138864610.0,afl,0.212,47.17,23.417059131344853,1270.839966,6.774435405687214,16.64262372565764
229,2006-06-21 09:29:01,1150900141.0,agn,0.47,104.14,0.0,1252.199951,0.0,0.0
230,2004-08-10 02:33:38,1092123218.0,agn,0.637,69.32,-33.435759554445944,1079.040039,-13.828455420535315,-19.60730413391063
231,2005-04-04 23:20:33,1112674833.0,agn,0.522,69.07,-33.675821010178616,1176.119995,-6.075703480042704,-27.60011753013591
232,2007-02-20 16:30:00,1172010600.0,agn,0.544,113.32,8.815056654503547,1459.680054,16.56924701476848,-7.754190360264932
233,2005-03-10 01:40:57,1110440457.0,agn,0.522,75.47,-27.530247743422322,1209.25,-3.4299594857594795,-24.100288257662843
234,2005-08-29 12:42:47,1125337367.0,agn,0.51,92.83,-10.860380257345883,1212.280029,-3.1879830348276412,-7.672397222518241
235,2004-11-02 14:09:49,1099426189.0,agn,0.637,72.5,-30.38217783752641,1130.560059,-9.714094933709204,-20.668082903817208
236,2008-01-23 23:06:53,1201151213.0,agn,0.449,65.01,-37.574419051277125,1338.599976,6.899858519480162,-44.47427757075729
237,2013-04-22 02:49:52,1366616992.0,agn,26.63,113.74,9.218359900134429,1562.5,24.7803914025229,-15.56203150238847
238,2012-08-22 22:58:41,1345694321.0,agn,28.52,85.43,-17.966199347032834,1413.48999,12.880533885278837,-30.84673323231167
239,2003-11-17 22:46:03,1069130763.0,agn,0.739,76.65,-26.39715767236412,1043.630005,-16.656281277877167,-9.740876394486953
240,2011-11-03 02:27:12,1320305232.0,aig,76.86,24.19,0.0,1261.150024,0.0,0.0
241,2008-12-17 11:42:57,1229535777.0,aig,3.273,1.8,-92.55890863993386,904.419983,-28.286090806909424,-64.27281783302443
242,2011-11-04 17:31:20,1320445880.0,aig,76.86,23.75,-1.818933443571729,1253.22998,-0.6280017324885656,-1.1909317110831634
243,2008-12-19 05:47:27,1229687247.0,aig,3.273,1.67,-93.09632079371643,887.8800050000001,-29.597590444957238,-63.498730348759196
244,2012-07-13 10:02:58,1342191778.0,aig,74.18,30.47,25.961140967341866,1356.780029,7.582762017217388,18.37837895012448
245,2008-05-23 12:57:40,1211565460.0,aig,2.282,37.81,56.30425795783381,1375.930054,9.101219348666476,47.203038609167336
246,2005-04-28 12:07:20,1114708040.0,aig,1.162,51.85,114.34477056634972,1143.219971,-9.350993201107059,123.69576376745678
247,2009-01-06 14:34:51,1231274091.0,aig,3.273,1.66,-93.13766019016121,934.7000119999999,-25.885105323520186,-67.25255486664102
248,2007-03-15 06:01:57,1173956517.0,aig,1.687,67.0,176.97395618023975,1392.280029,10.397653134406156,166.57630304583358
249,2011-09-02 15:22:28,1314994948.0,aig,85.55,24.08,-0.45473336089294325,1173.969971,-6.912742444668901,6.458009083775958
250,2007-07-06 07:35:21,1183725321.0,aig,1.614,70.27,190.49193881769324,1530.439941,21.35272662850142,169.13921218919182
251,2013-04-22 02:32:25,1366615945.0,aig,48.99,38.88,60.72757337742869,1562.5,23.894855510068957,36.83271786735973
252,2004-08-18 11:50:54,1092847854.0,aig,1.173,68.32,182.4307565109549,1095.170044,-13.161002009385053,195.59175852033994
253,2008-10-27 11:48:40,1225126120.0,aig,2.411,1.7,-92.97230260438198,848.919983,-32.686836074627074,-60.285466529754906
254,2013-01-30 10:56:28,1359564988.0,aig,71.9,37.82,56.345597354278624,1501.959961,19.094471904002436,37.25112545027619
255,2012-11-12 11:30:45,1352741445.0,aig,71.9,32.17,32.988838362959896,1380.030029,9.426317467207216,23.56252089575268
256,2005-01-18 04:07:03,1106042823.0,aig,1.162,66.14,173.41876808598596,1195.97998,-5.167509238377492,178.58627732436346
257,2011-04-29 00:43:45,1304055825.0,aig,95.52,31.8,31.459280694501857,1363.609985,8.124327720743874,23.334952973757982
258,2008-01-23 16:02:26,1201125746.0,aig,1.918,52.07,115.25423728813557,1338.599976,6.141216391873132,109.11302089626244
259,2007-05-04 05:36:10,1178274970.0,aig,1.687,70.65,192.06283588259615,1505.619995,19.38468590950128,172.67814997309486
260,2007-06-05 04:27:22,1181035642.0,aig,1.614,72.55,199.91732120711038,1530.949951,21.39316670226698,178.5241545048434
